reporting_date,cohort_id,origination_date,fico_tier,interest_rate_type,npl_ratio,fdtr_index,unemployment_rate,inflation_rate,wage_growth
2023-06-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.054,5.25,3.6,3.0,4.7
2023-07-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0541,5.5,3.5,3.2,4.7
2023-08-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0553,5.5,3.7,3.7,4.5
2023-09-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0578,5.5,3.7,3.7,4.4
2023-10-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0567,5.5,3.9,3.2,4.2
2023-11-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0528,5.5,3.7,3.1,4.1
2023-12-01,C_202205_S_F,2022-05-01,Subprime,Fixed,0.0577,5.5,3.8,3.4,4.1
2022-06-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0915,1.75,3.6,9.1,5.4
2022-07-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0931,2.5,3.5,8.5,5.5
2022-08-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0955,2.5,3.6,8.3,5.4
2022-09-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0912,3.25,3.5,8.2,5.1
2022-10-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0942,3.25,3.6,7.7,5.0
2022-11-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0939,4.0,3.6,7.1,5.1
2022-12-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0926,4.5,3.5,6.5,4.9
2023-01-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0971,4.5,3.5,6.4,4.5
2023-02-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.1021,4.75,3.6,6.0,4.8
2023-03-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.094,5.0,3.5,5.0,4.6
2023-04-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0981,5.0,3.4,4.9,4.6
2023-05-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0999,5.25,3.6,4.0,4.4
2023-06-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0993,5.25,3.6,3.0,4.7
2023-07-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0992,5.5,3.5,3.2,4.7
2023-08-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0971,5.5,3.7,3.7,4.5
2023-09-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.1003,5.5,3.7,3.7,4.4
2023-10-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0984,5.5,3.9,3.2,4.2
2023-11-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.0956,5.5,3.7,3.1,4.1
2023-12-01,C_202205_S_V,2022-05-01,Subprime,Variable,0.1024,5.5,3.8,3.4,4.1
2022-07-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0178,2.5,3.5,8.5,5.5
2022-08-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0168,2.5,3.6,8.3,5.4
2022-09-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.018,3.25,3.5,8.2,5.1
2022-10-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0206,3.25,3.6,7.7,5.0
2022-11-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0197,4.0,3.6,7.1,5.1
2022-12-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0218,4.5,3.5,6.5,4.9
2023-01-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0201,4.5,3.5,6.4,4.5
2023-02-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0241,4.75,3.6,6.0,4.8
2023-03-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0227,5.0,3.5,5.0,4.6
2023-04-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.023,5.0,3.4,4.9,4.6
2023-05-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0207,5.25,3.6,4.0,4.4
2023-06-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0242,5.25,3.6,3.0,4.7
2023-07-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0224,5.5,3.5,3.2,4.7
2023-08-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0231,5.5,3.7,3.7,4.5
2023-09-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.023,5.5,3.7,3.7,4.4
2023-10-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0227,5.5,3.9,3.2,4.2
2023-11-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0292,5.5,3.7,3.1,4.1
2023-12-01,C_202206_P_F,2022-06-01,Prime,Fixed,0.0277,5.5,3.8,3.4,4.1
2022-07-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0497,2.5,3.5,8.5,5.5
2022-08-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0443,2.5,3.6,8.3,5.4
2022-09-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0477,3.25,3.5,8.2,5.1
2022-10-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0458,3.25,3.6,7.7,5.0
2022-11-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0478,4.0,3.6,7.1,5.1
2022-12-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0482,4.5,3.5,6.5,4.9
2023-01-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0532,4.5,3.5,6.4,4.5
2023-02-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0506,4.75,3.6,6.0,4.8
2023-03-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0542,5.0,3.5,5.0,4.6
2023-04-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0539,5.0,3.4,4.9,4.6
2023-05-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0578,5.25,3.6,4.0,4.4
2023-06-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0507,5.25,3.6,3.0,4.7
2023-07-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0566,5.5,3.5,3.2,4.7
2023-08-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0567,5.5,3.7,3.7,4.5
2023-09-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0527,5.5,3.7,3.7,4.4
2023-10-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0569,5.5,3.9,3.2,4.2
2023-11-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0556,5.5,3.7,3.1,4.1
2023-12-01,C_202206_P_V,2022-06-01,Prime,Variable,0.0545,5.5,3.8,3.4,4.1
2022-07-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0442,2.5,3.5,8.5,5.5
2022-08-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0453,2.5,3.6,8.3,5.4
2022-09-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0517,3.25,3.5,8.2,5.1
2022-10-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0484,3.25,3.6,7.7,5.0
2022-11-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0508,4.0,3.6,7.1,5.1
2022-12-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0484,4.5,3.5,6.5,4.9
2023-01-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0492,4.5,3.5,6.4,4.5
2023-02-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0536,4.75,3.6,6.0,4.8
2023-03-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0494,5.0,3.5,5.0,4.6
2023-04-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0518,5.0,3.4,4.9,4.6
2023-05-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0533,5.25,3.6,4.0,4.4
2023-06-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0539,5.25,3.6,3.0,4.7
2023-07-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0537,5.5,3.5,3.2,4.7
2023-08-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0552,5.5,3.7,3.7,4.5
2023-09-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.056,5.5,3.7,3.7,4.4
2023-10-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0563,5.5,3.9,3.2,4.2
2023-11-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.053,5.5,3.7,3.1,4.1
2023-12-01,C_202206_S_F,2022-06-01,Subprime,Fixed,0.0544,5.5,3.8,3.4,4.1
2022-07-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.0933,2.5,3.5,8.5,5.5
2022-08-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.0935,2.5,3.6,8.3,5.4
2022-09-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.0898,3.25,3.5,8.2,5.1
2022-10-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.0941,3.25,3.6,7.7,5.0
2022-11-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.0903,4.0,3.6,7.1,5.1
2022-12-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.0951,4.5,3.5,6.5,4.9
2023-01-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.0995,4.5,3.5,6.4,4.5
2023-02-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.0945,4.75,3.6,6.0,4.8
2023-03-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.0954,5.0,3.5,5.0,4.6
2023-04-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.0992,5.0,3.4,4.9,4.6
2023-05-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.0951,5.25,3.6,4.0,4.4
2023-06-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.0974,5.25,3.6,3.0,4.7
2023-07-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.1003,5.5,3.5,3.2,4.7
2023-08-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.0981,5.5,3.7,3.7,4.5
2023-09-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.0992,5.5,3.7,3.7,4.4
2023-10-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.1013,5.5,3.9,3.2,4.2
2023-11-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.1008,5.5,3.7,3.1,4.1
2023-12-01,C_202206_S_V,2022-06-01,Subprime,Variable,0.1005,5.5,3.8,3.4,4.1
2022-08-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0152,2.5,3.6,8.3,5.4
2022-09-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0175,3.25,3.5,8.2,5.1
2022-10-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0173,3.25,3.6,7.7,5.0
2022-11-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0193,4.0,3.6,7.1,5.1
2022-12-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0182,4.5,3.5,6.5,4.9
2023-01-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0196,4.5,3.5,6.4,4.5
2023-02-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0188,4.75,3.6,6.0,4.8
2023-03-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0214,5.0,3.5,5.0,4.6
2023-04-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0204,5.0,3.4,4.9,4.6
2023-05-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0204,5.25,3.6,4.0,4.4
2023-06-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0237,5.25,3.6,3.0,4.7
2023-07-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0241,5.5,3.5,3.2,4.7
2023-08-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0256,5.5,3.7,3.7,4.5
2023-09-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0235,5.5,3.7,3.7,4.4
2023-10-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0255,5.5,3.9,3.2,4.2
2023-11-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0259,5.5,3.7,3.1,4.1
2023-12-01,C_202207_P_F,2022-07-01,Prime,Fixed,0.0259,5.5,3.8,3.4,4.1
2022-08-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0442,2.5,3.6,8.3,5.4
2022-09-01,C_202207_P_V,2022-07-01,Prime,Variable,0.047,3.25,3.5,8.2,5.1
2022-10-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0483,3.25,3.6,7.7,5.0
2022-11-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0484,4.0,3.6,7.1,5.1
2022-12-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0451,4.5,3.5,6.5,4.9
2023-01-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0503,4.5,3.5,6.4,4.5
2023-02-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0552,4.75,3.6,6.0,4.8
2023-03-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0507,5.0,3.5,5.0,4.6
2023-04-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0506,5.0,3.4,4.9,4.6
2023-05-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0534,5.25,3.6,4.0,4.4
2023-06-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0538,5.25,3.6,3.0,4.7
2023-07-01,C_202207_P_V,2022-07-01,Prime,Variable,0.056,5.5,3.5,3.2,4.7
2023-08-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0515,5.5,3.7,3.7,4.5
2023-09-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0559,5.5,3.7,3.7,4.4
2023-10-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0558,5.5,3.9,3.2,4.2
2023-11-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0546,5.5,3.7,3.1,4.1
2023-12-01,C_202207_P_V,2022-07-01,Prime,Variable,0.0556,5.5,3.8,3.4,4.1
2022-08-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0479,2.5,3.6,8.3,5.4
2022-09-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0485,3.25,3.5,8.2,5.1
2022-10-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0453,3.25,3.6,7.7,5.0
2022-11-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0501,4.0,3.6,7.1,5.1
2022-12-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0491,4.5,3.5,6.5,4.9
2023-01-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0501,4.5,3.5,6.4,4.5
2023-02-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0509,4.75,3.6,6.0,4.8
2023-03-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0511,5.0,3.5,5.0,4.6
2023-04-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0545,5.0,3.4,4.9,4.6
2023-05-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0525,5.25,3.6,4.0,4.4
2023-06-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.051,5.25,3.6,3.0,4.7
2023-07-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0529,5.5,3.5,3.2,4.7
2023-08-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0544,5.5,3.7,3.7,4.5
2023-09-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0569,5.5,3.7,3.7,4.4
2023-10-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0559,5.5,3.9,3.2,4.2
2023-11-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0531,5.5,3.7,3.1,4.1
2023-12-01,C_202207_S_F,2022-07-01,Subprime,Fixed,0.0599,5.5,3.8,3.4,4.1
2022-08-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.0914,2.5,3.6,8.3,5.4
2022-09-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.0943,3.25,3.5,8.2,5.1
2022-10-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.0923,3.25,3.6,7.7,5.0
2022-11-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.0945,4.0,3.6,7.1,5.1
2022-12-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.0959,4.5,3.5,6.5,4.9
2023-01-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.0974,4.5,3.5,6.4,4.5
2023-02-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.0979,4.75,3.6,6.0,4.8
2023-03-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.0982,5.0,3.5,5.0,4.6
2023-04-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.0964,5.0,3.4,4.9,4.6
2023-05-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.0965,5.25,3.6,4.0,4.4
2023-06-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.0989,5.25,3.6,3.0,4.7
2023-07-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.1005,5.5,3.5,3.2,4.7
2023-08-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.0986,5.5,3.7,3.7,4.5
2023-09-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.1015,5.5,3.7,3.7,4.4
2023-10-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.1026,5.5,3.9,3.2,4.2
2023-11-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.098,5.5,3.7,3.1,4.1
2023-12-01,C_202207_S_V,2022-07-01,Subprime,Variable,0.0983,5.5,3.8,3.4,4.1
2022-09-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0156,3.25,3.5,8.2,5.1
2022-10-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0174,3.25,3.6,7.7,5.0
2022-11-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0165,4.0,3.6,7.1,5.1
2022-12-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0211,4.5,3.5,6.5,4.9
2023-01-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0201,4.5,3.5,6.4,4.5
2023-02-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0201,4.75,3.6,6.0,4.8
2023-03-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0179,5.0,3.5,5.0,4.6
2023-04-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0188,5.0,3.4,4.9,4.6
2023-05-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0226,5.25,3.6,4.0,4.4
2023-06-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0184,5.25,3.6,3.0,4.7
2023-07-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0252,5.5,3.5,3.2,4.7
2023-08-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0233,5.5,3.7,3.7,4.5
2023-09-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0305,5.5,3.7,3.7,4.4
2023-10-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.029,5.5,3.9,3.2,4.2
2023-11-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0243,5.5,3.7,3.1,4.1
2023-12-01,C_202208_P_F,2022-08-01,Prime,Fixed,0.0246,5.5,3.8,3.4,4.1
2022-09-01,C_202208_P_V,2022-08-01,Prime,Variable,0.0479,3.25,3.5,8.2,5.1
2022-10-01,C_202208_P_V,2022-08-01,Prime,Variable,0.0501,3.25,3.6,7.7,5.0
2022-11-01,C_202208_P_V,2022-08-01,Prime,Variable,0.0443,4.0,3.6,7.1,5.1
2022-12-01,C_202208_P_V,2022-08-01,Prime,Variable,0.0448,4.5,3.5,6.5,4.9
2023-01-01,C_202208_P_V,2022-08-01,Prime,Variable,0.048,4.5,3.5,6.4,4.5
2023-02-01,C_202208_P_V,2022-08-01,Prime,Variable,0.0512,4.75,3.6,6.0,4.8
2023-03-01,C_202208_P_V,2022-08-01,Prime,Variable,0.0517,5.0,3.5,5.0,4.6
2023-04-01,C_202208_P_V,2022-08-01,Prime,Variable,0.0536,5.0,3.4,4.9,4.6
2023-05-01,C_202208_P_V,2022-08-01,Prime,Variable,0.0497,5.25,3.6,4.0,4.4
2023-06-01,C_202208_P_V,2022-08-01,Prime,Variable,0.048,5.25,3.6,3.0,4.7
2023-07-01,C_202208_P_V,2022-08-01,Prime,Variable,0.0549,5.5,3.5,3.2,4.7
2023-08-01,C_202208_P_V,2022-08-01,Prime,Variable,0.052,5.5,3.7,3.7,4.5
2023-09-01,C_202208_P_V,2022-08-01,Prime,Variable,0.05,5.5,3.7,3.7,4.4
2023-10-01,C_202208_P_V,2022-08-01,Prime,Variable,0.0547,5.5,3.9,3.2,4.2
2023-11-01,C_202208_P_V,2022-08-01,Prime,Variable,0.0562,5.5,3.7,3.1,4.1
2023-12-01,C_202208_P_V,2022-08-01,Prime,Variable,0.0546,5.5,3.8,3.4,4.1
2022-09-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.045,3.25,3.5,8.2,5.1
2022-10-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.0464,3.25,3.6,7.7,5.0
2022-11-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.0468,4.0,3.6,7.1,5.1
2022-12-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.0457,4.5,3.5,6.5,4.9
2023-01-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.0478,4.5,3.5,6.4,4.5
2023-02-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.051,4.75,3.6,6.0,4.8
2023-03-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.0514,5.0,3.5,5.0,4.6
2023-04-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.0518,5.0,3.4,4.9,4.6
2023-05-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.0501,5.25,3.6,4.0,4.4
2023-06-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.0523,5.25,3.6,3.0,4.7
2023-07-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.0488,5.5,3.5,3.2,4.7
2023-08-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.054,5.5,3.7,3.7,4.5
2023-09-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.0569,5.5,3.7,3.7,4.4
2023-10-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.0514,5.5,3.9,3.2,4.2
2023-11-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.0535,5.5,3.7,3.1,4.1
2023-12-01,C_202208_S_F,2022-08-01,Subprime,Fixed,0.0555,5.5,3.8,3.4,4.1
2022-09-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.0934,3.25,3.5,8.2,5.1
2022-10-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.0908,3.25,3.6,7.7,5.0
2022-11-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.0912,4.0,3.6,7.1,5.1
2022-12-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.0895,4.5,3.5,6.5,4.9
2023-01-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.0944,4.5,3.5,6.4,4.5
2023-02-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.0991,4.75,3.6,6.0,4.8
2023-03-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.0963,5.0,3.5,5.0,4.6
2023-04-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.0964,5.0,3.4,4.9,4.6
2023-05-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.0977,5.25,3.6,4.0,4.4
2023-06-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.0976,5.25,3.6,3.0,4.7
2023-07-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.0966,5.5,3.5,3.2,4.7
2023-08-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.1003,5.5,3.7,3.7,4.5
2023-09-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.0995,5.5,3.7,3.7,4.4
2023-10-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.0994,5.5,3.9,3.2,4.2
2023-11-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.0977,5.5,3.7,3.1,4.1
2023-12-01,C_202208_S_V,2022-08-01,Subprime,Variable,0.1025,5.5,3.8,3.4,4.1
2022-10-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.0172,3.25,3.6,7.7,5.0
2022-11-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.0156,4.0,3.6,7.1,5.1
2022-12-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.0196,4.5,3.5,6.5,4.9
2023-01-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.0174,4.5,3.5,6.4,4.5
2023-02-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.0177,4.75,3.6,6.0,4.8
2023-03-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.0185,5.0,3.5,5.0,4.6
2023-04-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.0172,5.0,3.4,4.9,4.6
2023-05-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.0224,5.25,3.6,4.0,4.4
2023-06-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.0184,5.25,3.6,3.0,4.7
2023-07-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.0202,5.5,3.5,3.2,4.7
2023-08-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.019,5.5,3.7,3.7,4.5
2023-09-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.0235,5.5,3.7,3.7,4.4
2023-10-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.0238,5.5,3.9,3.2,4.2
2023-11-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.0237,5.5,3.7,3.1,4.1
2023-12-01,C_202209_P_F,2022-09-01,Prime,Fixed,0.0226,5.5,3.8,3.4,4.1
2022-10-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0435,3.25,3.6,7.7,5.0
2022-11-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0477,4.0,3.6,7.1,5.1
2022-12-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0465,4.5,3.5,6.5,4.9
2023-01-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0491,4.5,3.5,6.4,4.5
2023-02-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0475,4.75,3.6,6.0,4.8
2023-03-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0504,5.0,3.5,5.0,4.6
2023-04-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0533,5.0,3.4,4.9,4.6
2023-05-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0526,5.25,3.6,4.0,4.4
2023-06-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0512,5.25,3.6,3.0,4.7
2023-07-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0532,5.5,3.5,3.2,4.7
2023-08-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0527,5.5,3.7,3.7,4.5
2023-09-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0537,5.5,3.7,3.7,4.4
2023-10-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0534,5.5,3.9,3.2,4.2
2023-11-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0541,5.5,3.7,3.1,4.1
2023-12-01,C_202209_P_V,2022-09-01,Prime,Variable,0.0551,5.5,3.8,3.4,4.1
2022-10-01,C_202209_S_F,2022-09-01,Subprime,Fixed,0.0439,3.25,3.6,7.7,5.0
2022-11-01,C_202209_S_F,2022-09-01,Subprime,Fixed,0.0447,4.0,3.6,7.1,5.1
2022-12-01,C_202209_S_F,2022-09-01,Subprime,Fixed,0.0448,4.5,3.5,6.5,4.9
